Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score,Log_Views,Hashtag_Length,Hashtag_Sentiment,Topic,Topic_Name,Index,Trend_Prediction
Post_1440,Twitter,#Viral,Tweet,USA,1.4169686810113262,-1.3164570987894877,1.2860286864071415,0.313770385575427,Low,0.42507766355110177,0.8825141438431549,6,0.0,2,Lifestyle,1439,0.009062889199259905
Post_1441,YouTube,#Gaming,Post,Brazil,1.4488748006148586,0.36664645473921936,-1.5890939527503711,-1.2844147899828975,High,-0.26449687184479764,0.8956286540069792,7,0.0,2,Lifestyle,1440,0.009054343334857018
Post_1442,TikTok,#Fitness,Tweet,Canada,-0.2768685659474671,-1.0013017071642367,0.5409349135830257,0.4605174889166566,Low,-0.06917946765300535,0.0,8,0.0,0,Entertainment,1441,0.009045797470454134
Post_1443,TikTok,#Challenge,Post,Japan,0.3157964110151717,-1.1640687141870125,1.3845028668653552,-0.9366605617882946,Medium,-0.10010749952369508,0.2744421180593919,10,0.0,2,Lifestyle,1442,0.009037251606051249
Post_1444,TikTok,#Comedy,Reel,Germany,0.3280327320013896,-1.1669716800041725,0.04680923029846667,0.26777188991932593,High,-0.13108945694624757,0.28369869834190303,7,0.0,1,Education,1443,0.009028705741648362
Post_1445,YouTube,#Challenge,Tweet,USA,-0.9212684366850102,0.3176978783711136,1.228912285442559,-0.032443558137540705,Low,0.1482245422477804,0.0,10,0.0,2,Lifestyle,1444,0.009020159877245477
Post_1446,TikTok,#Fitness,Live Stream,India,0.7949398228311586,1.3530312838301217,-1.7052191655548685,-1.0187157169008525,Low,-0.14399094394861017,0.5849714964931223,8,0.0,0,Entertainment,1445,0.009011614012842593
Post_1447,Twitter,#Dance,Video,USA,-1.5465309398634397,0.794456319364527,-0.2265237150404747,0.18354633394628245,Medium,-0.19876300039827627,0.0,6,0.0,1,Education,1446,0.009003068148439706
Post_1448,Twitter,#Challenge,Video,Brazil,1.595532490190616,-1.0962196825701886,1.3488911349386428,-0.19452349336413732,Low,0.4134201122987332,0.9537916940995421,10,0.0,2,Lifestyle,1447,0.008994522284036821
Post_1449,Instagram,#Comedy,Post,Japan,1.0728544451833655,1.5817143213647389,-1.191309186755469,0.7089933809767824,Medium,0.5430632401923544,0.7289266164122008,7,0.0,1,Education,1448,0.008985976419633935
Post_1450,YouTube,#Education,Post,Japan,-0.5411003268194253,-0.9725214684900526,-0.46627496920987843,-0.9295892557589701,High,-0.7273715050695816,0.0,10,0.0,2,Lifestyle,1449,0.00897743055523105
Post_1451,TikTok,#Gaming,Shorts,UK,-0.8553189356111137,-0.6195720946867384,1.1480547298601682,0.16345262275404346,Low,-0.04084591942091013,0.0,7,0.0,2,Lifestyle,1450,0.008968884690828165
Post_1452,Twitter,#Gaming,Video,Australia,-1.3411119111192247,1.4735355426794445,-0.2147907676134129,1.553699393291637,Low,0.367833064309611,0.0,7,0.0,2,Lifestyle,1451,0.008960338826425279
Post_1453,YouTube,#Tech,Post,Brazil,-1.3389684820972787,1.6993779692712556,-0.5873892652311616,-0.2942919200154981,Medium,-0.1303179245181707,0.0,5,0.0,0,Entertainment,1452,0.008951792962022394
Post_1454,YouTube,#Tech,Post,Germany,0.03875135753408051,0.12866561260644274,-0.3748887276665466,0.48138134234971314,High,0.06847739620592246,0.03801937407868184,5,0.0,0,Entertainment,1453,0.00894324709761951
Post_1455,Instagram,#Challenge,Video,Germany,0.5267028373321947,0.4921945300918656,1.5392332615266366,-0.23128028213042814,High,0.5817125867050672,0.42311040175299264,10,0.0,2,Lifestyle,1454,0.008934701233216623
Post_1456,Instagram,#Music,Post,Canada,0.8315316098426407,-0.09157873193222901,1.2830696439475304,0.5307404586930179,Medium,0.6384407451377401,0.6051525620791381,6,0.0,0,Entertainment,1455,0.008926155368813738
Post_1457,YouTube,#Fitness,Post,Canada,0.8878308836415804,0.43836148856600826,0.6660748836481981,-0.5265248120874726,Medium,0.36643561094207855,0.6354284893689047,8,0.0,0,Entertainment,1456,0.008917609504410853
Post_1458,YouTube,#Fitness,Video,USA,-0.3517885367548339,-1.5483479481936635,0.06480433734935619,0.039039644396521994,Medium,-0.44907312580065484,0.0,8,0.0,0,Entertainment,1457,0.008909063640007967
Post_1459,TikTok,#Fashion,Live Stream,UK,-0.24712232111285218,1.5819498842234105,-1.219901794708221,-0.8412329368579053,High,-0.18157679211389197,0.0,8,0.0,0,Entertainment,1458,0.008900517775605082
Post_1460,TikTok,#Gaming,Video,Japan,0.39308388414697054,-0.27567803430353943,0.15502072489702792,-1.7361382206878655,High,-0.3659279114868516,0.331519911324151,7,0.0,2,Lifestyle,1459,0.008891971911202197
Post_1461,TikTok,#Tech,Live Stream,India,-0.05596449595071525,1.700943769449485,-0.5904171226316937,1.510431401943889,High,0.6412483882027413,0.0,5,0.0,0,Entertainment,1460,0.00888342604679931
Post_1462,Instagram,#Dance,Video,UK,-1.2205837725232769,0.4817535527972109,-1.3673722131023174,-1.0596032685951644,Low,-0.791451425355887,0.0,6,0.0,1,Education,1461,0.008874880182396426
Post_1463,Twitter,#Education,Tweet,UK,-0.6249455415560908,1.6836576126146057,1.161886532985326,0.8544802515603107,Medium,0.7687697139010379,0.0,10,0.0,2,Lifestyle,1462,0.008866334317993541
Post_1464,Instagram,#Education,Tweet,Japan,-1.4877298568064679,1.0071557241063314,1.6506446508780328,-0.9382708592009131,Low,0.057949914744245795,0.0,10,0.0,2,Lifestyle,1463,0.008857788453590655
Post_1465,YouTube,#Fitness,Shorts,India,1.7139048654543894,-0.3652681321118871,-0.008896464377231475,0.840407652432645,Medium,0.5450369803494789,0.9983885075390453,8,0.0,0,Entertainment,1464,0.00884924258918777
Post_1466,TikTok,#Fashion,Shorts,Japan,0.8118878503246978,-1.2329431370709956,-0.5289653803890767,-1.371860940781178,Medium,-0.5804704019791381,0.5943693129485625,8,0.0,0,Entertainment,1465,0.008840696724784885
Post_1467,Instagram,#Fitness,Shorts,Canada,-0.16735291066727828,-1.0645503347175898,-1.1094194070592607,-1.3769718847429668,High,-0.929573634296774,0.0,8,0.0,0,Entertainment,1466,0.008832150860381999
Post_1468,Instagram,#Dance,Shorts,Australia,-0.5548969380495598,1.0944733331604344,1.4304712474007057,-1.2105511477953987,High,0.18987412367904544,0.0,6,0.0,1,Education,1467,0.008823604995979114
Post_1469,TikTok,#Music,Reel,UK,-0.4255401742877704,-1.5945459817708085,1.1058367636050221,0.31797116143443166,High,-0.1490695577547813,0.0,6,0.0,0,Entertainment,1468,0.00881505913157623
Post_1470,YouTube,#Gaming,Post,Australia,1.3060517110412782,0.09159217564313994,1.4508748773838367,1.0781015531213256,Low,0.981655079297395,0.8355368461580069,7,0.0,2,Lifestyle,1469,0.008806513267173343
Post_1471,Twitter,#Tech,Video,Germany,1.2346901887348594,-1.0771460193371531,-0.43720065667067837,0.6898798508183113,High,0.10255584088633478,0.8041026004414442,5,0.0,0,Entertainment,1470,0.008797967402770458
Post_1472,TikTok,#Education,Live Stream,India,-0.8010418034502057,-1.5138864876338676,0.030328051947843195,-1.2908559796333712,High,-0.8938640546924004,0.0,10,0.0,2,Lifestyle,1471,0.008789421538367573
Post_1473,YouTube,#Challenge,Tweet,Brazil,-1.2600720667201062,-0.33311380190319934,0.052555277865385504,0.5690375319409438,High,-0.24289826470424408,0.0,10,0.0,2,Lifestyle,1472,0.008780875673964687
Post_1474,Twitter,#Education,Reel,India,0.9762582946281668,0.8701689934693622,1.5038967893636088,-0.4145741354449983,Low,0.7339374855040348,0.6812053066880394,10,0.0,2,Lifestyle,1473,0.008772329809561802
Post_1475,Instagram,#Challenge,Post,Germany,-1.0304332493631414,-1.0874622868830994,0.09191742407230254,-1.2541692037980638,Medium,-0.8200368289930006,0.0,10,0.0,2,Lifestyle,1474,0.008763783945158917
Post_1476,Twitter,#Challenge,Live Stream,India,-1.5446218627358368,-0.7397992207611531,-0.6221064029258988,-0.19340328646840274,Low,-0.7749826932228229,0.0,10,0.0,2,Lifestyle,1475,0.00875523808075603
Post_1477,TikTok,#Viral,Reel,India,-0.9596288267353806,-0.6302486348400648,0.5166088319673873,-0.7100987171259764,High,-0.44584183668350863,0.0,6,0.0,2,Lifestyle,1476,0.008746692216353146
Post_1478,Instagram,#Viral,Shorts,India,1.3466706503423946,-0.8386455532514243,-0.3055232672179935,1.3083740831257646,High,0.37771897824968537,0.852997579089489,6,0.0,2,Lifestyle,1477,0.008738146351950261
Post_1479,Instagram,#Comedy,Post,Brazil,1.6186538399535642,1.4695933289563798,0.932285482601797,-0.6848940619719485,Medium,0.8339096473849481,0.9626603841873201,7,0.0,1,Education,1478,0.008729600487547375
Post_1480,Twitter,#Dance,Post,Brazil,-1.5855142125803539,-0.15051101651639154,-1.4888649912986671,1.3961002856479787,Low,-0.4571974836868584,0.0,6,0.0,1,Education,1479,0.00872105462314449
Post_1481,TikTok,#Fitness,Tweet,Brazil,0.8378543143137072,-1.6845656353802634,0.2846680735925379,-1.6167661733611498,Low,-0.5447023552087921,0.6085987576329774,8,0.0,0,Entertainment,1480,0.008712508758741605
Post_1482,Twitter,#Tech,Post,UK,-0.25513208512740676,-0.07128568448959888,0.8981532719048899,-0.38425853632918133,Medium,0.046869241489675736,0.0,5,0.0,0,Entertainment,1481,0.008703962894338719
Post_1483,Twitter,#Comedy,Post,India,-0.686996715358296,1.2126566050199035,-1.308328993791942,-0.8867413419971225,Low,-0.41735261153186426,0.0,7,0.0,1,Education,1482,0.008695417029935834
Post_1484,TikTok,#Music,Post,USA,-1.1171393388333826,0.7533506005263144,-0.16083985393120492,-1.7285768241416573,Medium,-0.5633013540949826,0.0,6,0.0,0,Entertainment,1483,0.008686871165532949
Post_1485,Instagram,#Comedy,Post,Germany,-1.2491562021678044,0.7674220171722624,-1.2085473294562257,-1.6927302034781508,High,-0.8457529294824796,0.0,7,0.0,1,Education,1484,0.008678325301130062
Post_1486,Twitter,#Fashion,Reel,India,-0.5217717774517684,1.3038125030064809,-0.40778226942687235,-1.688179362964229,High,-0.3284802267090972,0.0,8,0.0,0,Entertainment,1485,0.008669779436727178
Post_1487,YouTube,#Fitness,Post,Australia,0.9940107932443929,0.8385620004911174,0.39714609452821253,-1.6730565698718123,Low,0.1391655795979776,0.6901480843857759,8,0.0,0,Entertainment,1486,0.008661233572324293
Post_1488,Twitter,#Fitness,Tweet,India,1.6032270440548844,-0.17606265836289886,1.5680667217726125,0.22394379512371063,Medium,0.8047937256470772,0.9567518462020617,8,0.0,0,Entertainment,1487,0.008652687707921406
Post_1489,YouTube,#Music,Post,India,-1.0059551254750485,0.896073979603877,-0.4434972237649667,0.05038173921583459,Medium,-0.1257491576050759,0.0,6,0.0,0,Entertainment,1488,0.008644141843518522
Post_1490,YouTube,#Dance,Shorts,Brazil,1.104914743664755,0.38673858092004126,0.607754221217495,-1.386003552839827,High,0.17835099824061607,0.7442749644921547,6,0.0,1,Education,1489,0.008635595979115637
Post_1491,YouTube,#Tech,Post,Canada,-0.010278896103476964,1.0428919954307037,-0.20567278794135604,-0.5868759585951729,High,0.06001608819767443,0.0,5,0.0,0,Entertainment,1490,0.00862705011471275
Post_1492,Twitter,#Challenge,Post,USA,1.2302361322634243,0.36044560890065536,0.6541010839279122,0.11171306675730268,High,0.5891239729623237,0.802107468773558,10,0.0,2,Lifestyle,1491,0.008618504250309866
Post_1493,Instagram,#Comedy,Tweet,Germany,1.546846912000002,-1.373518737143022,-1.7151629245179796,-1.0417499711943947,High,-0.6458961802138485,0.9348560889690999,7,0.0,1,Education,1492,0.00860995838590698
Post_1494,YouTube,#Gaming,Tweet,USA,0.6322598642684634,-1.2977644931219505,-0.07365132378406526,0.521218700079274,High,-0.05448431313956961,0.48996547442273225,7,0.0,2,Lifestyle,1493,0.008601412521504094
Post_1495,Instagram,#Challenge,Live Stream,Australia,1.5306636117406354,1.0238806870720225,-0.7616631031140592,-1.01661532897135,Low,0.19406646668181227,0.9284815654762365,10,0.0,2,Lifestyle,1494,0.00859286665710121
Post_1496,Twitter,#Fitness,Post,Brazil,0.43629028763826233,1.527230017817848,-0.0831477856311886,-0.21993818731111553,Medium,0.41510858312845156,0.3620636003623617,8,0.0,0,Entertainment,1495,0.008584320792698323
Post_1497,Instagram,#Challenge,Post,Germany,-1.2050260958882826,0.8997044189551704,1.3641336443526848,0.741269342160135,Medium,0.4500203273949269,0.0,10,0.0,2,Lifestyle,1496,0.008575774928295438
Post_1498,TikTok,#Dance,Post,Brazil,-1.3560569836795322,-1.2588273382473922,-0.3963245817634953,-0.6033289973762745,Low,-0.9036344752666734,0.0,6,0.0,1,Education,1497,0.008567229063892554
Post_1499,TikTok,#Music,Shorts,Germany,1.4654027763211686,-1.169410448423362,-0.5020587384888939,-1.1124630314876398,Medium,-0.3296323605196818,0.9023551922485316,6,0.0,0,Entertainment,1498,0.008558683199489667
Post_1500,YouTube,#Education,Shorts,USA,-0.5003929916283372,-0.15019924214462016,1.5138749557971805,-0.8275104023851568,Medium,0.008943079909766588,0.0,10,0.0,2,Lifestyle,1499,0.008550137335086782
Post_1501,YouTube,#Tech,Tweet,USA,0.05885285700939564,-0.8439387892521649,-1.2783600870207665,-0.15020530805163812,Low,-0.5534128318287934,0.05718611174300959,5,0.0,0,Entertainment,1500,0.008541591470683898
Post_1502,Instagram,#Comedy,Video,Canada,0.5109121792817716,0.2560774058703445,1.5062709048253897,-1.3645095830279197,High,0.2271877267373965,0.41271356067614984,7,0.0,1,Education,1501,0.008533045606281011
Post_1503,TikTok,#Education,Live Stream,Brazil,0.18778751326558435,1.338149253817568,0.8521504838990787,1.7131888500718475,Low,1.0228190252635196,0.1720923440553818,10,0.0,2,Lifestyle,1502,0.008524499741878126
Post_1504,Twitter,#Gaming,Shorts,USA,-1.1403340092182452,-0.4469322325578692,1.0203686069809121,1.7287317207501647,High,0.29045852148874063,0.0,7,0.0,2,Lifestyle,1503,0.008515953877475241
Post_1505,Instagram,#Gaming,Reel,USA,1.4648491028397963,1.0228899374017268,-0.25776569821869205,-0.39903126476668105,High,0.45773551931403755,0.9021305897343922,7,0.0,2,Lifestyle,1504,0.008507408013072355
Post_1506,Instagram,#Education,Tweet,Canada,0.9793459836220572,-1.4734597440941792,-1.625772316261362,0.07222577368265884,High,-0.5119150757627063,0.6827664788396585,10,0.0,2,Lifestyle,1505,0.00849886214866947
Post_1507,Instagram,#Comedy,Tweet,Germany,-0.5550586545614457,-0.09590893154016478,-1.1807460933240674,0.623577605177021,Low,-0.3020340185621642,0.0,7,0.0,1,Education,1506,0.008490316284266585
Post_1508,TikTok,#Fitness,Post,Brazil,1.3565230232572092,-1.6329912259699053,1.2031410900675756,-0.6780327947355742,High,0.06216002315482633,0.8571872374409484,8,0.0,0,Entertainment,1507,0.008481770419863699
Post_1509,YouTube,#Fitness,Live Stream,UK,0.9101093888722415,0.9274038398072139,-0.0819091166946073,-1.2534690744882298,Low,0.12553375937415456,0.6471605120794389,8,0.0,0,Entertainment,1508,0.008473224555460814
Post_1510,Twitter,#Fitness,Tweet,Australia,1.2056161638077025,0.9878187847371336,-1.4858027264276745,-1.4237405226398854,High,-0.1790270751306809,0.7910069092314734,8,0.0,0,Entertainment,1509,0.00846467869105793
Post_1511,YouTube,#Fashion,Tweet,Japan,0.22975226286053146,-0.8365185592040062,-0.28928294116059416,1.5042702640173489,Medium,0.15205525662831998,0.20681273678963213,8,0.0,0,Entertainment,1510,0.008456132826655043
Post_1512,Twitter,#Music,Tweet,Japan,1.4273966550701414,-0.9094599055597625,1.175133409112654,-1.1211446349295828,High,0.1429813809233625,0.8868193477004382,6,0.0,0,Entertainment,1511,0.008447586962252158
Post_1513,YouTube,#Comedy,Video,UK,-0.890196938740279,-1.0269919153981981,-0.1504487978521062,0.7379787344039147,High,-0.33241472939666716,0.0,7,0.0,1,Education,1512,0.008439041097849273
Post_1514,Instagram,#Gaming,Post,Canada,-1.6965209489192876,0.5139771661996256,-0.0005354490553076637,0.2011195796231186,Low,-0.2454899130379627,0.0,7,0.0,2,Lifestyle,1513,0.008430495233446387
Post_1515,Twitter,#Education,Post,Brazil,1.4148026390872943,-0.6232094623574044,0.5592740953385211,-0.2893910148466593,High,0.26536906430543794,0.8816175608198145,10,0.0,2,Lifestyle,1514,0.008421949369043502
Post_1516,YouTube,#Tech,Live Stream,USA,0.08934875381012598,0.13396577692655612,-1.4608229028732849,1.3107545227792006,Medium,0.01831153766064947,0.08558004411390174,5,0.0,0,Entertainment,1515,0.008413403504640617
Post_1517,YouTube,#Gaming,Video,UK,0.902352478217373,-1.2350424178409227,0.3274365593750535,-1.312980065824129,High,-0.3295583615181563,0.6430912667314084,7,0.0,2,Lifestyle,1516,0.00840485764023773
Post_1518,Instagram,#Tech,Shorts,Brazil,0.21251643479499197,-0.25684686224854836,0.27131797505382826,1.4375479407901581,High,0.4161338720976075,0.19269789820773667,5,0.0,0,Entertainment,1517,0.008396311775834846
Post_1519,TikTok,#Dance,Tweet,Japan,-1.5055426564949226,1.1737055935065999,-0.009928688491049229,-0.2779088941653799,Low,-0.15491866141118796,0.0,6,0.0,1,Education,1518,0.008387765911431961
Post_1520,TikTok,#Challenge,Reel,Canada,0.8114636871007257,0.9494566803705091,-0.7086755986047478,1.033713354877843,Medium,0.5214895309360825,0.5941351853892968,10,0.0,2,Lifestyle,1519,0.008379220047029075
Post_1521,Instagram,#Gaming,Shorts,India,0.6439603279991948,-1.660981636235602,-0.11325432228420644,-0.17569001492959974,Medium,-0.32649141136255333,0.49710816495547044,7,0.0,2,Lifestyle,1520,0.00837067418262619
Post_1522,Instagram,#Challenge,Live Stream,USA,-1.1557717689482392,-0.5250143918881668,1.2417806793948203,0.4402137389314674,Low,0.0003020643724704619,0.0,10,0.0,2,Lifestyle,1521,0.008362128318223305
Post_1523,TikTok,#Viral,Tweet,UK,-1.4732062065123037,-0.6652297193528129,1.4523888060841028,-0.8687480187343859,Low,-0.3886987846288499,0.0,6,0.0,2,Lifestyle,1522,0.008353582453820419
Post_1524,Twitter,#Fitness,Post,Brazil,-0.615686586011163,-0.7376930116718532,0.6873042929223833,1.068789833300532,Low,0.10067863213497472,0.0,8,0.0,0,Entertainment,1523,0.008345036589417534
Post_1525,YouTube,#Fitness,Reel,India,0.09505405753030577,-0.21647554526384172,1.0245663183771043,0.29108619593680185,Medium,0.29855775664509254,0.09080372965750909,8,0.0,0,Entertainment,1524,0.00833649072501465
Post_1526,TikTok,#Dance,Post,Germany,-0.16570765073067587,-0.01863738557647274,-1.4698720676044206,0.09063917453129595,Low,-0.3908944823450683,0.0,6,0.0,1,Education,1525,0.008327944860611763
Post_1527,Twitter,#Gaming,Post,India,0.026007959349576143,0.5802326843607291,-1.2559608237509212,-0.019771217629543304,Low,-0.16737284941753983,0.025675504369146385,7,0.0,2,Lifestyle,1526,0.008319398996208878
Post_1528,YouTube,#Challenge,Video,UK,1.1264922489307583,1.1525465061423825,-0.4736037604179845,-0.3114450881064338,High,0.3734974766371806,0.7544737907158455,10,0.0,2,Lifestyle,1527,0.008310853131805993
Post_1529,Instagram,#Tech,Shorts,India,1.6174080746204766,1.6293673020101502,1.2245081292236033,1.5227536777969692,Medium,1.4985092959128,0.9621845436121254,5,0.0,0,Entertainment,1528,0.008302307267403107
Post_1530,Twitter,#Viral,Video,Brazil,1.0771659718477145,0.30445093173051646,0.3925699009569538,-1.154890867663587,Low,0.15482398421789945,0.7310044511129022,6,0.0,2,Lifestyle,1529,0.008293761403000222
Post_1531,YouTube,#Music,Live Stream,Brazil,-0.3331760626198924,0.20422586368507856,-0.2638902279606774,-0.7831222041416742,High,-0.29399065775929134,0.0,6,0.0,0,Entertainment,1530,0.008285215538597337
Post_1532,TikTok,#Fitness,Live Stream,Brazil,1.2523864977155996,0.9961674095812337,-0.8704251172399899,-1.1037814280456968,High,0.06858684050278668,0.811990319759332,8,0.0,0,Entertainment,1531,0.00827666967419445
Post_1533,YouTube,#Dance,Live Stream,USA,-1.6325531603554513,-1.7200386305684732,0.7364037532696478,-0.8978033850925015,Low,-0.8784978556866946,0.0,6,0.0,1,Education,1532,0.008268123809791566
Post_1534,Instagram,#Gaming,Video,Germany,-0.30560339734333775,-0.41387722083073075,1.6974388107044378,1.2399014366239887,Low,0.5544649072885894,0.0,7,0.0,2,Lifestyle,1533,0.008259577945388681
Post_1535,Twitter,#Fitness,Post,Japan,-1.6381255276209452,1.4203953330908567,-0.8099367841702695,1.6166410182457236,Low,0.14724350988634138,0.0,8,0.0,0,Entertainment,1534,0.008251032080985795
Post_1536,Twitter,#Music,Post,USA,1.6449903332494313,-0.7660783361417937,-1.4578294529432134,-0.027822704692635578,Medium,-0.15168504013205283,0.9726674105774713,6,0.0,0,Entertainment,1535,0.00824248621658291
Post_1537,Instagram,#Gaming,Reel,USA,-1.0299522112642265,0.7232331962131996,1.5175909626069244,0.09042913573834571,High,0.3253252708235608,0.0,7,0.0,2,Lifestyle,1536,0.008233940352180023
Post_1538,YouTube,#Challenge,Video,Canada,-1.694979160140714,-0.09671261658739765,0.5437563261607943,1.1908223720046174,Medium,-0.014278269640675023,0.0,10,0.0,2,Lifestyle,1537,0.008225394487777139
Post_1539,YouTube,#Tech,Post,Australia,-0.701762940420289,0.3783345295209596,0.03380320646436297,-1.6257278285270262,High,-0.4788382582404982,0.0,5,0.0,0,Entertainment,1538,0.008216848623374254
Post_1540,Instagram,#Fitness,Reel,USA,-0.39766531841061536,-1.364546563555379,-1.664205460765843,-0.9398811566135316,High,-1.0915746248363423,0.0,8,0.0,0,Entertainment,1539,0.008208302758971367
Post_1541,Instagram,#Comedy,Live Stream,Japan,-1.7060704459940446,0.3470808808307224,1.0757990418929255,0.3801426441477007,Low,0.024238030219326023,0.0,7,0.0,1,Education,1540,0.008199756894568483
Post_1542,YouTube,#Fitness,Reel,Canada,0.2863030195402428,-1.4325480181984023,0.23309127537211075,-0.20929622180163707,Low,-0.2806124862719215,0.25177222756167805,8,0.0,0,Entertainment,1541,0.008191211030165598
Post_1543,YouTube,#Comedy,Reel,Canada,-0.19674009002634985,0.45135901570918824,0.4834400304433768,-1.0735358418608634,Medium,-0.08386922143366204,0.0,7,0.0,1,Education,1542,0.008182665165762711
Post_1544,YouTube,#Challenge,Live Stream,Australia,1.4258857020671392,-0.3725082258563557,1.6295528714856902,-0.4308171354331497,Medium,0.563028303065831,0.8861966956721276,10,0.0,2,Lifestyle,1543,0.008174119301359827
Post_1545,YouTube,#Gaming,Shorts,USA,1.6558719358288758,1.7198095831013396,-0.5628911462632202,-1.0900588935729483,Low,0.4306828697735117,0.9767730135198146,7,0.0,2,Lifestyle,1544,0.008165573436956942
Post_1546,YouTube,#Tech,Reel,UK,0.4163923042817189,-1.7389044442203276,1.0428710926621392,-1.7009917293341932,High,-0.4951581941526657,0.3481130079463856,5,0.0,0,Entertainment,1545,0.008157027572554055
Post_1547,Instagram,#Comedy,Shorts,USA,-0.5687250702947229,-0.9263165065935348,0.008376085793985615,1.2635658072963816,High,-0.05577492094947262,0.0,7,0.0,1,Education,1546,0.00814848170815117
Post_1548,TikTok,#Education,Tweet,Brazil,-0.05264382554139611,1.1673800379193273,0.9472527322521545,1.2648960529850664,Low,0.831721249403788,0.0,10,0.0,2,Lifestyle,1547,0.008139935843748286
Post_1549,TikTok,#Viral,Post,Japan,0.1810564060780602,-1.5296345575680084,0.5132024923917887,-0.5707729844689884,Low,-0.351537160891787,0.16640929736009374,6,0.0,2,Lifestyle,1548,0.0081313899793454
Post_1550,Twitter,#Gaming,Post,Brazil,-1.5228202841673477,-0.24979383312714262,-0.31966473757729674,-0.5816249887714171,Low,-0.6684759609108011,0.0,7,0.0,2,Lifestyle,1549,0.008122844114942514
Post_1551,YouTube,#Viral,Shorts,India,-0.9200637857193513,1.6428913814256552,0.9774280838460935,-0.9877700014061848,High,0.17812141953655314,0.0,6,0.0,2,Lifestyle,1550,0.00811429825053963
Post_1552,Twitter,#Tech,Video,Germany,-0.894626326591257,-1.067972924487702,1.079033344116221,0.7638835188677767,Low,-0.02992059702374031,0.0,5,0.0,0,Entertainment,1551,0.008105752386136743
Post_1553,YouTube,#Fitness,Live Stream,Japan,-0.47737237206558913,1.2564020135391138,1.263388570844072,0.6291786396556939,Low,0.6678992129933227,0.0,8,0.0,0,Entertainment,1552,0.008097206521733858
Post_1554,YouTube,#Gaming,Video,India,1.2611027436104694,0.3252566748067262,-0.7944878299334638,1.5680520441432362,Medium,0.589980908156742,0.8158526339310029,7,0.0,2,Lifestyle,1553,0.008088660657330974
Post_1555,YouTube,#Viral,Reel,Brazil,1.6748845898067894,-0.7770112241119098,-0.8634404007364898,-0.2120967390409735,Medium,-0.04441594352064591,0.983906235419779,6,0.0,2,Lifestyle,1554,0.008080114792928087
Post_1556,YouTube,#Fashion,Tweet,Germany,1.4633217040898225,-1.681759666034321,1.0119043692476064,-0.3979810708019299,Low,0.0988713341252945,0.9015107253430313,8,0.0,0,Entertainment,1555,0.008071568928525202
Post_1557,Twitter,#Viral,Post,Japan,1.5625197088637963,1.1418907509471743,0.06993105044798437,-0.24031195022728816,High,0.6335073900079168,0.9409910356988694,6,0.0,2,Lifestyle,1556,0.008063023064122318
Post_1558,TikTok,#Gaming,Video,Japan,0.002419276276855906,0.4859798276145562,-0.49669117309704164,1.6097097380783658,Low,0.4003544172181841,0.0024163545393819878,7,0.0,2,Lifestyle,1557,0.008054477199719431
Post_1559,YouTube,#Comedy,Shorts,Brazil,-0.4193257376509328,1.5541950368163855,-0.2548066557590812,0.21155150633964687,Low,0.27290353743650464,0.0,7,0.0,1,Education,1558,0.008045931335316546
Post_1560,YouTube,#Comedy,Reel,Brazil,-0.8905416141872224,-0.24321885804245294,-0.40926179065667784,-0.5067811655501507,Medium,-0.512450857109126,0.0,7,0.0,1,Education,1559,0.008037385470913662
Post_1561,Twitter,#Comedy,Tweet,UK,-0.5969877717046214,-0.40862555474622625,-0.2475466794918963,-0.49585914831673855,Low,-0.4372547885648706,0.0,7,0.0,1,Education,1560,0.008028839606510775
Post_1562,Twitter,#Gaming,Tweet,India,-0.8171791926659436,-1.070286983158183,-1.461820719516642,0.8904668980857839,Medium,-0.6147049993137462,0.0,7,0.0,2,Lifestyle,1561,0.00802029374210789
Post_1563,YouTube,#Dance,Reel,Australia,1.3953041503342658,0.7038477586083928,1.4243811251291811,-0.374666764784454,High,0.7872165673218464,0.873510216676359,6,0.0,1,Education,1562,0.008011747877705006
Post_1564,Instagram,#Tech,Reel,UK,0.7869554126765184,1.5316987838132377,1.1387647128358085,0.032388415953097945,Low,0.8724518313196656,0.5805132849295357,5,0.0,0,Entertainment,1563,0.008003202013302119
Post_1565,YouTube,#Dance,Shorts,UK,-1.6336447468106814,1.3604445855589078,1.469558133843938,-0.6450567042423876,High,0.13782531708744422,0.0,6,0.0,1,Education,1564,0.007994656148899234
Post_1566,YouTube,#Education,Reel,USA,-1.3264505276941747,-1.086804096542693,-0.36786960369258587,0.1845965279110336,Low,-0.649131925004605,0.0,10,0.0,2,Lifestyle,1565,0.00798611028449635
Post_1567,Instagram,#Challenge,Reel,Australia,-1.1627084479729064,0.7145935819554462,-0.6529010889881285,0.30746922178692004,High,-0.19838668330466716,0.0,10,0.0,2,Lifestyle,1566,0.007977564420093463
Post_1568,Instagram,#Tech,Reel,Canada,-0.9231871071650131,-0.6785805907840006,-1.2691732924077883,0.15904180810208857,Medium,-0.6779747955636783,0.0,5,0.0,0,Entertainment,1567,0.007969018555690578
Post_1569,TikTok,#Gaming,Reel,Canada,0.5641223936079065,-1.2531253314036626,0.3877528550924709,1.2798788202155162,Low,0.24465718437805778,0.447324895843766,7,0.0,2,Lifestyle,1568,0.007960472691287693
